crop,N,P,K,temperature,humidity,ph,rainfall,soil_moisture,light,yield
Tomato,106.10853654351276,56.11706659795709,68.98180093073923,15.651665173314973,62.252550817523556,5.964874698842862,54.18965011208873,74.78964292496205,1287.1309079390558,Low
Wheat,114.73430745050211,60.158553830873544,84.51856744054643,39.9425385452131,93.63558260893396,8.399191875622861,34.83880601020574,84.43232241842783,1183.2172273926662,Medium
Potato,99.69288046272767,43.42146413352912,55.64397182323823,25.993215941588367,87.05522197395405,7.716792579958439,37.65196406964849,78.73004704842941,925.0057089129655,Medium
Sugarcane,146.52750794875973,70.86978592535468,85.67817479446656,28.762603519255446,78.85620679706716,7.5541676116639955,51.55199159143766,50.18176678467506,1096.723392683388,High
Tomato,113.93355904764003,53.321286392226035,68.80446887509272,36.307720747207256,69.46678897351768,6.507866622184877,76.9543546015249,37.23717058512656,1837.2782241596512,Medium
Potato,101.46548760620546,44.688554957065314,55.60131889777193,15.410901448308179,53.822212729899405,8.265265735080678,92.60613727867529,71.92527991304124,1972.6694049169841,Medium
Sugarcane,155.98614051394884,70.56223116199342,89.08664780417931,33.7662564625667,53.46383841854125,5.508383151461154,91.19601686445381,60.49090877214908,1167.406547011911,Medium
Rice,95.00935206770544,42.00032101481417,39.523204842956424,37.9103229525107,61.33642916233781,7.010212326533384,32.88606325306772,63.084444018897436,1992.5468375090531,Medium
Tomato,114.23480329631903,55.25452380279761,68.80224761008161,26.63786812822181,46.67392863171992,5.675792907628826,95.22739596286873,59.81521527237121,655.7223696837374,Medium
Rice,86.60980068424713,40.61320692613132,44.229596820720104,31.491648292268707,40.96813880357397,6.225608908341371,43.09708425052828,41.578501890480155,1826.255987766329,Low
Tomato,112.92540387782066,53.221677673677846,67.21292040562896,34.749414501545004,92.39310239587391,8.250302508000654,8.151459504501634,73.94140193940524,1176.7603693100252,Medium
Tomato,112.52077275475139,55.953227014039626,62.23306537508803,17.49309000165172,80.88486877683583,8.15878415358944,65.08383588369067,29.370403925244023,1902.344672776361,Medium
Maize,83.30391730540128,32.86606365846608,43.26526574584214,26.755303029105974,46.973533168854026,5.741010804998094,19.084933306358476,36.5916412589698,914.3980686971372,Low
Maize,83.65972115786474,37.438515978193294,41.902040676661585,35.45593217548075,94.21983081974335,6.269025185041774,5.6131588021072325,73.01025843223547,1430.3450788021341,Low
Tomato,114.54136666310406,55.33988384910379,64.61330810057456,25.589448225086553,48.861759319370854,6.272346963527773,92.56635763208915,29.16734071078814,1953.0493201154773,Medium
Rice,94.61086728253544,41.74041834159061,45.047404673180196,32.63907975902093,85.585224140796,8.133007803555284,64.26396706650264,77.85047285511375,1303.0962911382153,Medium
Maize,80.42058716447826,37.4386989805797,42.61818513871923,33.17934315605382,40.88424300498721,5.954826300955938,24.50086619074362,70.2408066541229,599.5643796266128,Medium
Potato,104.79076113456357,46.69691291294013,55.67972926656941,30.75234623638529,94.02426743288865,7.557029909001082,97.54819924477611,23.730250849460898,708.4405561133187,Medium
Potato,101.59733921977633,45.859598979060195,53.97765406412159,25.08576546956388,93.14715220207171,7.691118979732641,30.047900368646218,57.39237413040131,1398.6520334293944,Medium
Maize,84.32923336503798,33.25481094718769,43.903206424377636,37.208365669469,90.02244736173938,5.814971125375405,99.07324363757766,39.33942097070678,626.1525066974091,Low
Potato,103.75420535825013,42.532364396451946,56.90928424421283,32.91515688912625,59.25888425824179,7.702928999825814,94.04877369692498,26.05123990529611,959.1559402364253,Medium
Potato,95.19995783042611,47.17410564476109,51.43745548980435,31.745880738847795,63.74799547180669,7.783941323617735,82.14021435154072,63.67019227262398,1237.0034287613457,Medium
Wheat,119.8105664948908,61.64193427862599,79.92848471125298,35.516204501234554,82.90335077699925,7.0401702205845424,24.97690128593153,50.23076308944543,1345.5533291272875,Medium
Sugarcane,154.40971267422088,72.20351212993863,94.55190936694663,17.64429483803976,63.97720327393172,5.759714186072873,30.78632910335106,78.52028917089117,1361.800100832188,High
Rice,96.48615176755894,40.41546402807257,42.029103732039644,30.421246281898057,62.628993058466435,8.265503529901322,49.95623111402354,66.08338448605704,828.3027384943202,Low
Potato,96.1624181125667,45.70722320745013,56.620594411553284,19.977557259954335,75.18826458216188,7.433137139253681,16.035398468777295,35.50428355563492,1193.0326759403615,Medium
Potato,96.55817149403713,46.290593916862086,55.876047210656196,25.73237294652533,84.7825030440189,6.6665095511422,85.0930827433241,61.380892698928164,711.5699503755907,Medium
Potato,91.23998246571617,47.15860640085054,54.03659939796476,15.605646560319983,90.53156222775922,6.661042797898373,98.8556604843565,69.49421235248184,620.7725146989658,Low
Potato,90.2304192900204,47.7437451729914,55.639567081119345,32.82598188146579,55.25369548664167,5.501834905466761,86.53756121021095,73.45758499768755,684.7878320642453,Medium
Maize,82.33484669930512,32.035525555915214,42.690141369926465,39.13609967193375,46.853642205501664,6.940621623164309,8.502821635534941,21.47324586948565,1884.0159795475452,Low
Tomato,113.84594408004793,55.817885533801906,66.09960372554134,36.18355814420923,61.49403044030579,7.158255499705378,77.63106529786457,25.51187105601253,1787.968200743726,Medium
Wheat,128.49344076891796,59.170907771424424,78.38336092280495,18.57219835480668,81.54381084887737,7.663804880456252,37.80307668743104,25.032447116634607,518.1470325476784,Medium
Sugarcane,150.78817217769327,68.72622357615752,86.73145391648085,19.08879278307366,80.53963969874425,8.24894462344356,10.75462619547224,32.608713786890355,1979.4046209433482,Medium
Maize,87.5011917534912,32.50339439626136,45.188352938347286,38.17351656955098,58.36073380361396,6.483358207485271,40.06550017730317,65.89266395728094,1348.7129512792612,Medium
Cotton,103.49413542668104,48.98531509260246,50.44975579279847,38.65792364034144,93.51324247184863,8.355302855019826,0.7660866890438989,68.17055165979481,907.9018418144626,Low
Sugarcane,149.8727909226056,71.38026755344488,90.44175245217305,36.07959066643377,89.40483072986143,6.843826033847158,4.852595157669304,32.23822267832593,599.8579209536526,High
Wheat,124.3904369253935,57.475403055556555,82.81502082844449,32.06429800766911,45.10090873182711,8.227782124932975,48.69742516016813,45.54142103282601,1933.193215443168,Medium
Rice,97.93057065710656,42.076169011438985,44.129728264311915,38.0961656048174,74.95156585505686,5.817637064421406,89.52948141563388,71.51170227905465,1626.3166647717348,Low
Tomato,106.85275598172265,53.03789293947061,63.00988371807586,31.70152817071796,92.4762457307296,6.488360307872621,40.764715465869685,70.12455396705973,1148.506916281529,Medium
Rice,87.38162655972242,37.89925576727858,41.16242938224446,15.722795581663933,93.98534558544713,7.374399766218245,50.07055904938853,44.94149771752124,1309.0618382360415,Low
Maize,75.43284813868951,35.980888896685336,46.725129193327646,27.504230729603375,42.4837087195523,5.731067459721003,78.87494790012713,73.52596443923386,1517.4346228657735,Medium
Wheat,121.7222247217529,62.362443268441204,79.80771142415102,39.58201506437935,56.29661248156062,6.220917248547817,63.8048201147011,44.580007916773425,1439.5483129643867,Medium
Maize,98.6100004672923,39.05451442113783,41.964809585345776,24.584012978375924,70.42805990870221,8.325948656719785,64.26925784552185,41.65257626276612,515.702859974754,Medium
Potato,91.99678331478668,43.2267756249491,55.08771019539948,32.889240886826805,46.06344676743116,6.307100646327733,95.85186081814263,37.29974655043254,944.7825805867192,Medium
Potato,92.43988435835747,45.41670534432223,52.25650033891745,22.6021207127937,47.13000761810845,6.246002458518518,82.1291784819328,61.52709636442429,1924.639692069282,Medium
Rice,92.25773745619753,42.533043299956404,42.482082330464976,19.612196929109942,60.41792139607657,7.066729754700652,5.333078983858897,66.46657669403004,1314.940040556613,Low
Maize,83.76359750525401,36.693138559210155,48.326903447537475,33.82498688584053,80.4041473171136,5.559396190354471,68.74153330188531,49.28601312643025,1286.1349513316864,Low
Potato,95.13686239346605,45.6433787401606,56.82981640711354,39.48439549166136,49.74676495480017,6.477993755606808,54.188095377268105,31.063951267330314,533.3309592799076,Low
Potato,98.12616934233536,46.35343449470065,55.04617132139108,16.356709268310922,70.29799183660101,7.655344978766568,12.18502502584229,65.16740185602376,1174.2992689779608,Low
Wheat,114.52653977986314,60.04325326118713,79.31695916998939,30.651111761642916,48.732695745799425,6.118494533893621,99.19563708031521,68.9506156386864,1942.9578046611061,High
Cotton,97.82088886027384,47.2020357560767,52.906420143987376,32.84521624191947,88.0529149864546,8.347983335636378,3.244617377572445,83.3945766934969,1805.8136946588193,Medium
Cotton,101.03882939495952,50.97122516029904,50.05564577125553,30.730474302215338,94.70598226269605,8.48820086558439,85.76112353255574,24.149014481697378,1929.914586168095,Medium
Potato,102.15186267011254,46.6511778335578,53.9290982217406,37.2300374615225,57.15663851862607,5.627292211745933,64.98760292315197,64.47554972916774,1330.3874134680655,Medium
Tomato,108.59402993901286,54.48183188183874,67.39484639960982,27.362561369898053,94.52585701465625,5.63154105613289,23.437158640380574,45.77548915328498,1174.666912348555,Medium
Tomato,99.51313283254711,52.165011510485186,62.60013029538022,37.04899191213603,48.89390403744459,6.043187058768818,57.17191004250424,42.33780767807778,1132.294047270541,Low
Cotton,102.44947553204821,49.31159680466999,51.82477314728455,39.91391848086873,84.13895941748237,7.98745420946546,95.14055157101583,29.823709990178102,1246.5910647171017,Medium
Maize,82.85020677102555,36.2925838073834,43.32079942650442,25.35337857848954,55.4447717164902,7.3731813893196865,36.09992530301545,74.00869522500258,1944.3581345742964,Medium
Tomato,111.06190043011745,56.76161370696845,65.35885904258987,20.499427016350488,58.56518472051789,6.64461652742064,97.29348125037023,20.36616309478986,1978.4990345367605,Medium
Maize,79.77640026921055,35.372668735240126,43.49830973753682,30.95027017319505,55.53349964884711,8.098282394096124,35.7796028819692,52.151201096294656,595.2850962589627,Low
Rice,91.34206289926453,44.119276441288704,43.584592025228,39.27572828112749,68.04327101182236,7.416131745288624,57.63088198890566,51.47692791402983,1768.939048134519,Medium
Tomato,115.75911949534051,51.75297189620194,64.77412649791012,19.07430663698316,69.38205038817694,6.357257083299041,21.477939931478396,58.376211836824034,1873.825301504609,Medium
Potato,94.12818581793732,43.54876508687342,55.714940371697445,33.42448989302879,89.32830330064712,6.468579832508357,8.815464425229912,23.779946819340257,1778.1990794290793,Medium
Tomato,102.05325387216861,53.81568006685779,63.88483557422494,18.7810062510092,47.950846949220846,6.891841569292862,24.649558743576982,53.238116761752565,1077.2776057277597,Medium
Rice,81.72132744751023,43.257742508905004,44.18324944656932,15.318182042248013,89.590429777367,7.13693085497294,86.86272654795317,77.3778945338459,1167.4499851026328,Medium
Tomato,104.1847286587328,52.678046548703705,65.12885334746444,35.475800520909324,71.50223465826578,5.584693158847204,8.677328205899492,62.22096121140301,1101.7477404905403,Medium
Sugarcane,149.9993415688653,73.58356454722671,93.39948548439729,34.43937567597625,54.93341177531892,5.9403812783108885,29.179464672372525,52.98999113098491,1013.2119759455587,High
Tomato,110.073336863428,53.65657268624517,66.15761821956912,25.563333872124417,55.632421785064835,8.212323716372907,18.47649884213569,64.28876241273638,1886.9670688736212,Low
Wheat,122.62274592032716,60.804399604776904,81.0957219751343,21.914257885707496,65.63361813753046,6.877598150186161,99.52834031417301,81.69657130752478,1397.7291596390091,High
Potato,102.55143325636573,44.5074197147824,54.123182223926584,32.75260236482078,88.66563323301193,7.041714137649018,58.11085216985054,30.590868532987997,830.9689170184356,Medium
Sugarcane,147.16687286209873,68.72661158629275,90.26856558330199,27.326891397328623,59.63469901025911,7.923505409581788,67.30947750809278,22.656808536566153,1026.1113483242161,High
Potato,94.05817076690172,44.76903420721674,54.46792549771251,34.323338508993885,79.3961881767761,7.332782868364086,85.25002438794787,38.334395595377984,1827.5806295449486,Medium
Tomato,105.46458910605106,52.39118827721319,65.73801927143424,24.28955248342953,41.77615075371202,6.837663866265871,54.392956252902316,72.0641815654703,1592.9007199949583,Medium
Rice,93.60006765918126,41.18467884286813,41.352277378753826,31.14234670959795,94.81305016302008,6.196971368595783,27.957100537056945,83.17005852825125,768.1644313257307,Medium
Cotton,105.49279106392676,51.12836201372256,53.504139599141865,37.81805208228227,71.32612546676256,6.125816656104602,34.31937984433618,54.439977217065454,732.3465282343774,Low
Sugarcane,145.01374382771453,70.93349846824057,93.96984198830765,24.63507796295049,59.6679739127553,5.502996976800828,80.42934637771141,77.80694478139414,1954.1952943187482,Medium
Rice,88.20469296066807,40.56034549663706,39.81400331879174,20.42034314594307,40.33770894655838,7.39252834421214,61.44489423161189,32.22164045509734,1915.4751077167764,Low
Wheat,121.56561708596496,61.33516992095321,76.4111128298222,33.44870020708301,80.76807334254565,7.321173977517072,29.146702409733706,80.13506319538533,1327.8199131779588,Medium
Potato,92.36726296514017,45.56207061269332,53.10702908480193,26.1583435110207,70.88447467057352,5.500998903655324,11.424563079197746,44.38768746491212,579.9946890452003,Low
Potato,99.78518415068112,44.60352412069487,56.105289428932615,15.268474544949562,88.38873641214028,6.834002412516149,93.15776530185765,52.21003583552308,1541.3367337740883,Medium
Sugarcane,158.02460396328817,67.11228106778871,86.58232505495712,18.427498669970824,66.83890852957926,7.668537626029868,96.97697132162659,76.01796881350077,806.3614328722425,Medium
Cotton,99.2246897765076,52.37694993300705,48.691316257889795,29.05840818479445,44.10404805627895,6.54426709675505,22.58621816221703,66.72913799613872,1235.1360368215421,Medium
Sugarcane,152.1529912350845,69.419850690537,87.90456524195552,32.88888739487738,57.548836517777715,6.5000999142285885,73.8976595938536,36.35743301453988,1845.1400715584384,Medium
Tomato,108.96328086732002,54.01187142827929,65.21134945056168,25.77483355170424,79.9433423679054,7.580191078817604,20.44819502505796,23.802964844213367,1319.010127300381,Medium
Tomato,113.91057802488193,54.44201619942268,68.04856972149496,29.956323262926297,42.91383363164283,5.735165280910776,2.0764089724460977,44.10421549860932,1618.701573149016,Medium
Rice,94.20075329051822,41.92444290358881,40.15179830054447,19.078272874544282,65.1358453099865,7.902032307190449,29.135240472438962,53.31397154999179,1404.5124086338237,Low
Maize,87.75641666387794,32.99972215752009,47.166784287166706,25.390036671616695,45.509405396078826,8.233508753545063,50.77309640122382,46.45319266922095,1383.2373398724399,Medium
Potato,93.069886788554,46.56147500875347,53.73617941714772,36.92577151273732,60.44713279546333,7.217846176435383,90.03777288809312,46.526542150823374,1710.3020651342626,Medium
Wheat,117.75531774985458,58.43383055033013,83.89685066826483,21.065175423836305,69.41833485071744,7.554014882247586,44.87407508475062,76.09668747281142,1804.1886542606067,Medium
Cotton,93.22501757325495,47.087604303892384,49.88494471260764,37.12236926503482,72.45746661875036,6.221934440543129,56.82718543000335,20.260108935755632,968.5960620780788,Medium
Sugarcane,155.8957285811784,72.49731150777927,87.3969072336293,25.706267506497582,78.27420583048583,7.111756816010017,1.858033405509918,81.9811924368064,1767.224078858215,High
Rice,92.4833439659032,43.81814448577096,44.78949509992971,15.738819773540463,58.97142147691007,7.970151152512177,62.82889945853214,83.80968324197914,1916.772384932314,Low
Rice,89.48435968824312,40.961948562163705,41.21802911609314,31.161713010788738,77.78986596570373,6.265606372046793,60.05576560606293,64.51644210174507,1199.9204342031885,Medium
Wheat,122.41048076480193,64.02319860105142,77.60896081267468,30.031254936804416,85.60768462115534,7.300013405527844,61.05225557736858,53.269428669604935,1082.3601759924375,Medium
Cotton,100.96793497532849,47.11995488429964,49.89582847670776,25.915783022354006,54.79780802942671,7.601180738905893,12.649095932025423,23.449730841138862,1651.5131495559187,Low
Cotton,103.26562307524016,51.67759524200219,48.940290578812515,29.381574726270937,56.23406099142866,6.766975973438811,48.65941754870289,58.6259903477763,876.576986658898,Medium
Rice,81.02193389678841,39.54165793296337,38.4010889526602,37.23991157840484,78.29986968040599,8.195969151263338,70.91369915594255,83.11448965404792,1453.6051673829036,Medium
Cotton,93.06198841386103,47.70401420999191,50.34920932836678,29.647055308819795,67.15932050095785,6.433060441647651,36.85808900654213,40.832720588792974,1139.2196124207528,Low
Wheat,114.99723682632636,57.593095150751104,77.33646201922421,17.507987479831986,81.90795613891092,6.596017790832102,87.98199767054523,80.25114050280706,536.6469639615322,Medium
Tomato,111.32841673837648,54.49456811070047,66.01298446761294,32.14195950415446,89.77576702272765,7.322913984052396,45.32318012500003,57.197507902215534,803.1236941103059,Medium
Maize,95.71355517232094,37.87919585486027,43.516358716596486,37.33357382010479,73.62869439753389,5.847139898706908,51.09305765941477,52.32153053665065,590.6028031893904,Low
Maize,91.7233741959912,36.44871363861573,46.763906083041036,19.703478020158066,52.044873998000924,5.701926665121643,74.70005861387304,52.95454307506296,857.278558399343,Low
Tomato,113.03150091673548,57.59327753983863,65.09702932443912,27.286955860461163,50.78160609369292,8.487244681178588,89.71621948276149,39.01300017688912,1311.6063811979243,Medium
Maize,81.36224044423852,32.380764816291915,46.93545337166964,32.01039103184091,61.3345200716249,7.4812732844330565,93.65694249033396,32.20734559433892,1297.712013258001,Medium
Potato,92.27172302818708,46.55736549145158,55.930768153638354,22.96759747570544,48.8262061974373,7.032658024673992,38.78210887248762,30.37252013113638,1832.827074055052,Medium
Maize,83.10651121172869,30.707721423288618,43.661819629102276,20.428298198460794,72.40781444065186,6.808170491553601,94.88968030354351,43.206985293997576,1639.3334052602495,Medium
Wheat,111.2300858962891,60.46214214896384,81.973382439989,38.33905779006833,51.4989206915192,8.48369670462573,77.34812033785418,67.2270960413066,1041.6358684929392,Medium
Tomato,102.68361593957118,50.608509079401074,65.72876406111197,19.48518102255264,51.60572759430483,5.519131507104504,71.06700939415647,51.56475780214153,1924.9458692555477,Medium
Rice,94.03489933055167,42.006551376068245,44.38871213032799,22.80681050339188,54.844345425567795,8.204178247991488,4.724159207265277,62.94816751769986,564.7512714218346,Low
Wheat,115.67819248787124,61.84335263895513,81.40547334321884,22.911863290946457,51.94292868119553,5.819688651223155,13.046236141972612,24.044475199624777,631.4635682446102,Medium
Wheat,111.79593630211927,57.887393161728944,79.00141818302725,23.026332134499633,93.99991862948474,5.776776024172468,25.93662020774835,25.588595796877705,910.4470891036063,Medium
Tomato,104.30608531511893,53.69220581153607,62.55154998328884,29.490713189578603,80.33928215958619,5.6894476057205905,59.334365718847174,81.9333040159328,893.1408457699306,Low
Potato,93.20732522509903,43.78772814215507,53.65782894239027,28.074806922618812,71.49487599773742,6.345579190001972,99.12958069003977,41.815817195860824,815.3821539413889,Medium
Cotton,107.50054474086888,48.10754247992764,51.480705094121305,18.385031693043178,64.22573620382138,7.607121220318122,13.53094026876377,58.85974364967353,1698.4287686253583,Low
Rice,92.16523189301974,42.62647649800142,43.1318622171578,28.05209522905691,50.675199660928286,7.568467468980872,90.29767236174567,30.640878178997234,629.4774102292467,Low
Wheat,116.82760094461953,59.19966472433695,79.56339183828777,22.667431759674955,87.18798875994528,7.313208495132612,16.863611164162716,47.39818454874616,1892.3466021585618,High
Wheat,118.45248308620103,59.612745280752705,81.9288349162407,26.68850655667173,86.73421745192167,6.481534714057954,33.95700728052524,78.21151247124703,1138.7257197675522,Medium
Maize,75.7475307396495,33.22773883400839,46.98181855303701,19.786132292731793,86.57397804481187,5.673557472997274,0.6393752076019554,30.297764711401662,1968.0007804598488,Low
Sugarcane,143.70851807374547,69.56476915456467,88.39239363980583,23.665992359247156,76.48043502718,6.94626803357344,73.85710386348939,82.47851357948588,674.8200315727962,High
Tomato,113.4353979831947,52.67757237443631,63.65732825751937,20.053565156084634,83.67020565626909,8.18779209424137,28.282181152837694,32.37346097036934,540.0867563677622,Medium
Rice,83.97208824488122,39.69347965464948,45.38521240995463,28.270198202260403,61.19832979476544,5.94726930618615,2.2139162942145907,34.22425404320002,661.2071059530219,Low
Potato,85.3828137960404,45.19231357997259,52.93862666233719,33.89270317046531,79.16193263143063,6.1495080270415885,60.639155577630675,52.71466927932047,591.2244677746996,Medium
Rice,94.15396961551654,44.00020179441116,42.39330616236029,36.451951805623594,57.25337009384464,6.087140244784796,51.60618223609771,79.16476795335907,565.319866765063,Low
Cotton,102.840160062942,52.193751171528945,51.242345264557216,16.87821104109546,57.48796103534664,5.8474225309467505,94.99426068875401,42.019017294583534,1569.8234696648747,Low
Tomato,118.74883252940415,51.88247549372372,62.729367437522455,26.735668791473962,78.0004802067568,7.897851423002949,49.332627679654685,30.740462863676058,1122.0315644741472,Medium
Tomato,103.89767125306925,56.93101984018738,65.86959912204765,34.83107455003085,58.30965425544783,6.917199906518093,20.06739021010029,21.02180066972424,934.5730971872874,Medium
Wheat,129.3934123991918,59.992048657426835,81.7287306927792,25.238968322918875,74.74293829746094,7.230835727931881,42.15617561169196,58.81882512208956,1920.8718150593938,High
Tomato,109.61138300273116,59.56178827005155,68.26702771163525,37.11143688901283,82.204671357351,7.226133457989972,82.46156607450085,84.14999217273402,950.273031339942,High
Maize,84.1226317067501,33.030302712004314,44.997050130319934,25.23802868150473,89.92454627877865,5.90016516795135,89.15843114750255,45.488190182088886,1339.109618536846,Medium
Potato,94.10136817607099,44.28324380353546,52.5353749479546,16.24617185286136,85.75287251430301,6.430990021403689,6.310522485867843,24.861230692686238,877.6381981831305,Medium
Tomato,110.22333291332166,55.43843777512748,65.84416580736531,36.128338138012374,44.54602839844016,7.404463952589518,21.65220322350051,27.54413729229381,1839.3068784921527,Medium
Tomato,113.21053879499307,52.42524281372931,63.4399136837001,26.470057883957303,73.74789378231763,6.245673121050221,30.069118672374206,59.881354812748405,1918.607632984179,Medium
Maize,78.96185102878157,38.26145933095142,50.26975560170317,24.90858614577592,65.51417112422347,6.125026803763033,60.76463832614718,69.33238800377944,1144.611806184912,Medium
Potato,93.27272626191035,42.906242994447,56.25641602359268,39.308217757759834,67.3404034022553,6.202957324144078,19.372878619658927,34.489726009579634,1562.8899614330044,Low
Tomato,111.09028090307088,58.419776729303884,64.96382588636709,20.62991320563117,62.73558627312607,8.069279466575933,76.9603305350733,35.726939117993815,1977.4301493883258,Medium
Sugarcane,149.24825816856867,68.78235367515327,87.64853110666607,36.692723694571924,55.628230468952424,7.84902561981448,67.0994482028316,58.87297846035652,788.2142730448315,Medium
Maize,83.66364711401823,33.84933236229386,41.285581979438255,34.45710915446145,55.52773186195044,6.046327787029198,58.26172514622532,59.97596579386036,682.3749606293613,Low
Tomato,108.90901079870132,56.72274836652696,62.84922757408453,35.59792569568722,49.91063627949309,6.65952744494472,23.802577948082636,74.43788724965088,1787.5037204733192,Medium
Sugarcane,147.46234328237117,71.66820114382014,91.8236271871416,38.44343674738555,82.85254912386799,7.316736031092285,24.267135033180452,54.173614416191946,850.2677878898969,Medium
Sugarcane,144.9152475837347,68.57489992959617,91.59791368610512,30.806969183588105,53.99655147541924,8.084909870062926,51.04271961272193,44.77740219241605,1407.089179449461,High
Wheat,120.33865196808063,62.225768506024195,80.46203082915248,23.851646544839593,65.53238414040594,6.484237653691499,40.47253114449356,73.47201256450947,1390.2142997814572,Medium
Wheat,114.43230219425837,59.61440753765274,82.25674691987845,26.819416141171246,55.3029042465278,6.711869499979088,80.6391300461047,69.50080301049667,1608.2136727417046,High
Cotton,98.54333996937527,50.94078548401831,52.38072283950413,34.27518596524713,84.76538586113465,7.055194572363906,91.15490483051731,41.186850357038296,735.008201521277,Medium
Potato,86.0471602781788,43.8534648308637,55.60536837158171,35.38094290348306,89.3611094990892,7.363492288826518,48.14464104827508,84.37970548124385,1170.7431659582703,Medium
Rice,87.51346389887642,43.87810384881512,41.29424358025162,38.728303822916615,59.76023036705078,5.5108127196648615,78.16812079596197,65.45286169680037,692.8523969044534,Low
Maize,78.47018360023793,38.62647489992333,48.84739827059363,26.681271203600517,50.50333843169577,7.061721811944488,35.61182302170924,38.89772484981047,992.1628416597787,Medium
Potato,98.16533273748614,42.64200765408621,53.65556225489519,35.0336785990428,59.18348236926116,7.774415384527863,3.3730107457718983,55.82569909578742,1954.28984095983,Medium
Wheat,122.25025318753329,58.578809814232216,80.33444453614659,19.46634127064991,48.01378888690621,5.51235945217801,94.08571368674033,73.90141194882976,616.2133358869386,Medium
Rice,93.42151292069234,42.324067987224296,42.745719170427776,35.66248405752519,63.27080147019814,6.256921422275914,98.34151152664279,39.75269191810342,985.5863464803626,Medium
Maize,84.38845058906945,35.479773372318284,43.36385422303206,23.623502610543554,77.02274384267866,6.316465045288803,0.6825010766919992,42.005402096175644,1179.7610434530989,Low
Tomato,115.45513954595738,55.500295432070715,66.8479653582403,29.14834371730118,56.529125234443086,6.385378132018231,36.11375171057245,60.475060770298406,846.2175970399237,Medium
Sugarcane,154.8573540111088,70.83884724434921,91.45594727731643,33.25763192452633,61.91682290266343,5.698976834014203,22.918491092778524,77.3992775257644,1736.7203993823423,Medium
Potato,100.82549706532595,44.42813371053305,57.81252035834847,23.727602886239524,91.94187322555777,7.6277862813385005,42.17988192845309,47.72021201475857,1878.0262669149463,Medium
Rice,86.64309778177524,45.34018780116618,44.46987194850863,30.195594303534698,67.57385842336286,7.372062819983391,20.828558606423364,71.60601592457715,1922.2442075304587,Medium
Potato,86.66229466655875,41.20387789083785,55.50764893426803,19.828927581741368,82.27651067797323,7.155366343319974,41.36284181098541,61.179366616392194,1780.2971646497058,Medium
Wheat,115.84153855340017,55.152834374337544,80.6847986999917,30.23753990976453,56.30939361451468,8.001725121773557,16.58299760394938,23.454723491241612,787.4050362777984,Medium
Wheat,114.47684503790755,61.335017844963474,78.75135604680341,18.680061527447727,67.98517966700473,8.265687407729928,85.9567588811114,82.9689737587822,1475.7185979172564,Medium
Maize,92.17532706001056,37.92163743657822,45.287261667976395,24.651698336293144,64.33954686775114,7.070801719177712,12.83961718022516,43.36670270038779,595.1743413149054,Low
Cotton,106.24557912707174,51.711302961690144,50.21093137648089,32.22481420927443,41.12074308941274,8.031576963868767,92.8285011650741,35.46586940722122,1768.6938990454469,Medium
Tomato,111.81313996257263,57.58685363604168,62.462013881784856,23.597346081309162,86.48831571124576,5.763568552979543,85.79306536685337,51.43985170721106,1755.7211469876759,Medium
Cotton,101.89236908328296,50.555848389953546,51.279117131002685,18.28225985261533,76.41050775640477,6.857522009377845,90.00135234720707,65.20154355571839,1926.4813045613782,Medium
Rice,89.88064515845274,40.516857482212984,46.377644384605354,31.141647780308617,50.186864498280855,6.118416754631191,25.100617877437326,31.631778619316528,1485.8197995027008,Low
Cotton,105.71324493424373,53.25841623761481,46.62304633382235,37.77684392266198,93.29510307781842,6.990328526763183,29.020049550655745,70.0579434985349,698.6851863003177,Medium
Potato,93.90277947926714,45.4256459883018,56.269223839302285,28.300445477798483,55.87630333216424,5.882265483872759,29.59446652383303,43.067473190245764,1564.9326578447442,Medium
Cotton,109.14312631220912,48.2968163349968,49.583554580774496,15.44487225032063,81.22225280039217,7.422073802850102,6.2672134701965865,82.70794137412791,533.932335690651,Low
Potato,101.35076030873849,45.63895976656251,56.83792965693524,25.146302633375523,76.38826848915004,8.360158217593003,24.786279655530365,35.98522864455295,779.3483071463208,Medium
Cotton,96.71904631681923,50.604448089515685,50.10948790907674,34.8491931510909,73.57261620315163,7.224864656658569,68.06239284027365,42.07694599968096,1042.9311074723432,Medium
Cotton,96.72208989419194,50.18180450088764,51.332519368193125,28.019149553474293,77.62904128817793,5.633369843280054,45.973146463029614,48.862513097624344,1189.6736627637488,Medium
Tomato,112.10644510899301,53.40394671991105,65.60532795591672,34.059847646404904,48.655649341541455,7.790755637909477,7.03307826844396,51.415118228639145,1613.1062865493707,Low
Potato,94.85015287965246,47.28284684939672,53.84101386439771,19.465792828172134,62.24069103939351,6.984517203459625,96.57337012362295,83.09235614810635,1776.7956312181425,Medium
Rice,93.3161439098625,42.41204028028869,40.93354396760826,18.807098794080822,53.87680421053251,6.674220498569735,15.91590318499031,71.85791431868564,1035.553013913333,Medium
Sugarcane,151.23644999787126,71.52286124812179,88.10515420996308,22.343670040639026,93.80871280381209,6.8120891885553325,47.183946384486084,52.408872105806,1826.1560344223167,High
Rice,92.98050918404803,40.82171976287606,44.47120182998709,23.615955513657457,79.19637899725367,5.801999159558029,44.43875316121423,52.71455041345585,1636.4961169775904,Low
